contestId,index,name,rating,text
1990,B,Array Craft,1200,"B. Array Craft time limit per test 1 second memory limit per test 256 megabytes input standard input output standard output For an array $$$b$$$ of size $$$m$$$, we define: the maximum prefix position of $$$b$$$ is the smallest index $$$i$$$ that satisfies $$$b_1+\ldots+b_i=\max_{j=1}^{m}(b_1+\ldots+b_j)$$$; the maximum suffix position of $$$b$$$ is the largest index $$$i$$$ that satisfies $$$b_i+\ldots+b_m=\max_{j=1}^{m}(b_j+\ldots+b_m)$$$. You are given three integers $$$n$$$, $$$x$$$, and $$$y$$$ ($$$x  \gt  y$$$). Construct an array $$$a$$$ of size $$$n$$$ satisfying: $$$a_i$$$ is either $$$1$$$ or $$$-1$$$ for all $$$1 \le i \le n$$$; the maximum prefix position of $$$a$$$ is $$$x$$$; the maximum suffix position of $$$a$$$ is $$$y$$$. If there are multiple arrays that meet the conditions, print any. It can be proven that such an array always exists under the given conditions. Input The first line contains an integer $$$t$$$ ($$$1 \leq t \leq 10^4$$$) — the number of test cases. For each test case: The only line contains three integers $$$n$$$, $$$x$$$, and $$$y$$$ ($$$2 \leq n \leq 10^5, 1 \le y \lt x \le n)$$$. It is guaranteed that the sum of $$$n$$$ over all test cases will not exceed $$$10^5$$$. Output For each test case, output $$$n$$$ space-separated integers $$$a_1, a_2, \ldots, a_n$$$ in a new line. Example Input 3 2 2 1 4 4 3 6 5 1 Output 1 1
1 -1 1 1
1 1 -1 1 1 -1 Note In the second test case, $$$i=x=4$$$ is the smallest index that satisfies $$$a_1+\ldots +a_i=\max_{j=1}^{n}(a_1+\ldots+a_j)=2$$$; $$$i=y=3$$$ is the greatest index that satisfies $$$a_i+\ldots +a_n=\max_{j=1}^{n}(a_j+\ldots+a_n)=2$$$. Thus, the array $$$a=[1,-1,1,1]$$$ is considered correct."
1990,A,Submission Bait,900,"A. Submission Bait time limit per test 1 second memory limit per test 256 megabytes input standard input output standard output Alice and Bob are playing a game in an array $$$a$$$ of size $$$n$$$. They take turns to do operations, with Alice starting first. The player who can not operate will lose. At first, a variable $$$mx$$$ is set to $$$0$$$. In one operation, a player can do: Choose an index $$$i$$$ ($$$1 \le i \le n$$$) such that $$$a_{i} \geq mx$$$ and set $$$mx$$$ to $$$a_{i}$$$. Then, set $$$a_{i}$$$ to $$$0$$$. Determine whether Alice has a winning strategy. Input The first line contains an integer $$$t$$$ ($$$1 \leq t \leq 10^3$$$) — the number of test cases. For each test case: The first line contains an integer $$$n$$$ ($$$2 \leq n \leq 50$$$) — the size of the array. The second line contains $$$n$$$ integers $$$a_1, a_2, \ldots, a_n$$$ ($$$1 \leq a_i \leq n$$$) — the elements of the array. Output For each test case, if Alice has a winning strategy, output "" YES "". Otherwise, output "" NO "". You can output the answer in any case (upper or lower). For example, the strings "" yEs "", "" yes "", "" Yes "", and "" YES "" will be recognized as positive responses. Example Input 5 2 2 1 2 1 1 3 3 3 3 4 3 3 4 4 4 1 2 2 2 Output YES
NO
YES
NO
YES Note In the first test case, Alice can choose $$$i=1$$$ since $$$a_1=2 \ge mx=0$$$. After Alice's operation, $$$a=[0,1]$$$ and $$$mx=2$$$. Bob can not do any operation. Alice wins. In the second test case, Alice doesn't have a winning strategy. For example, if Alice chooses $$$i=1$$$, after Alice's operation: $$$a=[0,1]$$$ and $$$mx=1$$$. Then, Bob can choose $$$i=2$$$ since $$$a_2=1 \ge mx=1$$$. After Bob's operation: $$$a=[0,0]$$$ and $$$mx=1$$$. Alice can not do any operation. Bob wins."
1989,F,Simultaneous Coloring,3000,"F. Simultaneous Coloring time limit per test 6 seconds memory limit per test 512 megabytes input standard input output standard output You are given a matrix, consisting of $$$n$$$ rows and $$$m$$$ columns. You can perform two types of actions on it: paint the entire column in blue; paint the entire row in red. Note that you cannot choose which color to paint the row or column. In one second, you can perform either one action or multiple actions at the same time. If you perform one action, it will be free. If you perform $$$k  \gt  1$$$ actions at the same time, it will cost $$$k^2$$$ coins. When multiple actions are performed at the same time, for each cell affected by actions of both types, the color can be chosen independently. You are asked to process $$$q$$$ queries. Before each query, all cells become colorless. Initially, there are no restrictions on the color of any cells. In the $$$i$$$-th query, a restriction of the following form is added: $$$x_i~y_i~c_i$$$ — the cell in row $$$x_i$$$ in column $$$y_i$$$ should be painted in color $$$c_i$$$. Thus, after $$$i$$$ queries, there are $$$i$$$ restrictions on the required colors of the matrix cells. After each query, output the minimum cost of painting the matrix according to the restrictions. Input The first line contains three integers $$$n, m$$$ and $$$q$$$ ($$$1 \le n, m, q \le 2 \cdot 10^5$$$) — the size of the matrix and the number of queries. In the $$$i$$$-th of the next $$$q$$$ lines, two integers $$$x_i, y_i$$$ and a character $$$c_i$$$ ($$$1 \le x_i \le n$$$; $$$1 \le y_i \le m$$$; $$$c_i \in$$$ { 'R' , 'B' }, where 'R' means red, and 'B' means blue) — description of the $$$i$$$-th restriction. The cells in all queries are pairwise distinct. Output Print $$$q$$$ integers — after each query, output the minimum cost of painting the matrix according to the restrictions. Examples Input 2 2 4 1 1 R 2 2 R 1 2 B 2 1 B Output 0
0
0
16 Input 3 5 10 1 1 B 2 5 B 2 2 B 2 3 R 2 1 B 3 2 R 3 3 B 1 2 R 1 3 B 3 1 B Output 0
0
0
0
0
0
16
16
25
25"
1989,E,Distance to Different,2300,"E. Distance to Different time limit per test 2 seconds memory limit per test 512 megabytes input standard input output standard output Consider an array $$$a$$$ of $$$n$$$ integers, where every element is from $$$1$$$ to $$$k$$$, and every integer from $$$1$$$ to $$$k$$$ appears at least once . Let the array $$$b$$$ be constructed as follows: for the $$$i$$$-th element of $$$a$$$, $$$b_i$$$ is the distance to the closest element in $$$a$$$ which is not equal to $$$a_i$$$. In other words, $$$b_i = \min \limits_{j \in [1, n], a_j \ne a_i} |i - j|$$$. For example, if $$$a = [1, 1, 2, 3, 3, 3, 3, 1]$$$, then $$$b = [2, 1, 1, 1, 2, 2, 1, 1]$$$. Calculate the number of different arrays $$$b$$$ you can obtain if you consider all possible arrays $$$a$$$, and print it modulo $$$998244353$$$. Input The only line of the input contains two integers $$$n$$$ and $$$k$$$ ($$$2 \le n \le 2 \cdot 10^5$$$; $$$2 \le k \le \min(n, 10)$$$). Output Print one integer — the number of different arrays $$$b$$$ you can obtain, taken modulo $$$998244353$$$. Examples Input 2 2 Output 1 Input 4 3 Output 3 Input 6 2 Output 20 Input 6 5 Output 3 Input 133 7 Output 336975971"
1989,D,Smithing Skill,1900,"D. Smithing Skill time limit per test 3 seconds memory limit per test 256 megabytes input standard input output standard output You are playing a famous computer game (that just works) where you have various skills you can level up. Today, you focused on the ""Smithing"" skill. Your tactic is obvious: forging weapons from ingots and then melting them back to return the materials partially. For simplicity, every time you create an item, you get $$$1$$$ experience point, and every time you melt an item, you also get $$$1$$$ experience point. There are $$$n$$$ classes of weapons you can forge and $$$m$$$ types of metal ingots. You can create one weapon of the $$$i$$$-th class, spending $$$a_i$$$ ingots of metal of the same type . Melting a weapon of the $$$i$$$-th class (which you crafted earlier) returns you $$$b_i$$$ ingots of the type of metal it was made of . You have $$$c_j$$$ metal ingots of the $$$j$$$-th type, and you know that you can craft a weapon of any class from any metal type. Each combination of a weapon class and a metal type can be used any number of times. What is the maximum total amount of experience you can earn by crafting and melting weapons? Input The first line contains two integers $$$n$$$ and $$$m$$$ ($$$1 \le n, m \le 10^6$$$) — the number of weapon classes and metal types. The second line contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$1 \le a_i \le 10^6$$$), where $$$a_i$$$ is the number of ingots you need to forge one weapon of the $$$i$$$-th class. The third line contains $$$n$$$ integers $$$b_1, b_2, \dots, b_n$$$ ($$$0 \le b_i  \lt  a_i$$$), where $$$b_i$$$ is the number of ingots you return by melting one weapon of the $$$i$$$-th class you forged earlier. The fourth line contains $$$m$$$ integers $$$c_1, c_2, \dots, c_m$$$ ($$$1 \le c_j \le 10^9$$$) — the number of ingots you have of the corresponding metal type. Output Print one integer — the maximum total experience points you can gain by repeatedly forging and melting weapons. Examples Input 5 3 9 6 7 5 5 8 4 5 1 2 10 4 7 Output 12 Input 3 4 10 20 20 0 0 0 9 10 19 20 Output 8 Input 1 5 3 1 1000000000 1000000000 1000000000 1000000000 1000000000 Output 4999999990 Note In the first example, you can do the following: craft one weapon of the $$$1$$$-st class from the $$$1$$$-st type of metal, spending $$$9$$$ ingots; melt that weapon, returning $$$8$$$ ingots of the $$$1$$$-st metal type; again, craft and melt one weapon of the $$$1$$$-st class from the $$$1$$$-st metal type; craft and melt one weapon of the $$$3$$$-rd class from the $$$1$$$-st metal type; craft and melt one weapon of the $$$3$$$-rd class from the $$$3$$$-rd metal type; craft and melt one weapon of the $$$4$$$-th class from the $$$1$$$-st metal type; craft and melt one weapon of the $$$5$$$-th class from the $$$3$$$-rd metal type; In the end you'll have $$$c = [2, 4, 2]$$$ ingots left. In total, you've crafted $$$6$$$ weapons and melted $$$6$$$ weapons, gaining $$$12$$$ experience points in total."
1989,C,Two Movies,1400,"C. Two Movies time limit per test 2 seconds memory limit per test 256 megabytes input standard input output standard output A movie company has released $$$2$$$ movies. These $$$2$$$ movies were watched by $$$n$$$ people. For each person, we know their attitude towards the first movie (liked it, neutral, or disliked it) and towards the second movie. If a person is asked to leave a review for the movie, then: if that person liked the movie, they will leave a positive review, and the movie's rating will increase by $$$1$$$; if that person disliked the movie, they will leave a negative review, and the movie's rating will decrease by $$$1$$$; otherwise, they will leave a neutral review, and the movie's rating will not change. Every person will review exactly one movie — and for every person, you can choose which movie they will review. The company's rating is the minimum of the ratings of the two movies. Your task is to calculate the maximum possible rating of the company. Input The first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases. The first line of each test case contains a single integer $$$n$$$ ($$$1 \le n \le 2 \cdot 10^5$$$). The second line contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$-1 \le a_i \le 1$$$), where $$$a_i$$$ is equal to $$$-1$$$ if the first movie was disliked by the $$$i$$$-th viewer; equal to $$$1$$$ if the first movie was liked; and $$$0$$$ if the attitude is neutral. The third line contains $$$n$$$ integers $$$b_1, b_2, \dots, b_n$$$ ($$$-1 \le b_i \le 1$$$), where $$$b_i$$$ is equal to $$$-1$$$ if the second movie was disliked by the $$$i$$$-th viewer; equal to $$$1$$$ if the second movie was liked; and $$$0$$$ if the attitude is neutral. Additional constraint on the input: the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$. Output For each test case, print a single integer — the maximum possible rating of the company, if for each person, choose which movie to leave a review on. Example Input 4 2 -1 1 -1 -1 1 -1 -1 5 0 -1 1 0 1 -1 1 0 0 1 4 -1 -1 -1 1 -1 1 1 1 Output 0
-1
1
1"
1989,B,Substring and Subsequence,1200,"B. Substring and Subsequence time limit per test 2 seconds memory limit per test 256 megabytes input standard input output standard output You are given two strings $$$a$$$ and $$$b$$$, both consisting of lowercase Latin letters. A subsequence of a string is a string which can be obtained by removing several (possibly zero) characters from the original string. A substring of a string is a contiguous subsequence of that string. For example, consider the string abac : a , b , c , ab , aa , ac , ba , bc , aba , abc , aac , bac and abac are its subsequences; a , b , c , ab , ba , ac , aba , bac and abac are its substrings. Your task is to calculate the minimum possible length of the string that contains $$$a$$$ as a substring and $$$b$$$ as a subsequence. Input The first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^3$$$) — the number of test cases. The first line of each test case contains a string $$$a$$$ ($$$1 \le |a| \le 100$$$), consisting of lowercase Latin letters. The second line of each test case contains a string $$$b$$$ ($$$1 \le |b| \le 100$$$), consisting of lowercase Latin letters. Output For each test case, print a single integer — the minimum possible length of the string that contains $$$a$$$ as a substring and $$$b$$$ as a subsequence. Example Input 5 aba cb er cf mmm mmm contest test cde abcefg Output 4
4
3
7
7 Note In the examples below, the characters that correspond to the subsequence equal to $$$b$$$ are bolded. In the first example, one of the possible answers is c a b a . In the second example, one of the possible answers is er cf . In the third example, one of the possible answers is mmm . In the fourth example, one of the possible answers is con test . In the fifth example, one of the possible answers is abc d efg ."
1989,A,Catch the Coin,800,"A. Catch the Coin time limit per test 2 seconds memory limit per test 256 megabytes input standard input output standard output Monocarp visited a retro arcade club with arcade cabinets. There got curious about the ""Catch the Coin"" cabinet. The game is pretty simple. The screen represents a coordinate grid such that: the X-axis is directed from left to right; the Y-axis is directed from bottom to top; the center of the screen has coordinates $$$(0, 0)$$$. At the beginning of the game, the character is located in the center, and $$$n$$$ coins appear on the screen — the $$$i$$$-th coin is at coordinates $$$(x_i, y_i)$$$. The coordinates of all coins are different and not equal to $$$(0, 0)$$$. In one second, Monocarp can move the character in one of eight directions. If the character is at coordinates $$$(x, y)$$$, then it can end up at any of the coordinates $$$(x, y + 1)$$$, $$$(x + 1, y + 1)$$$, $$$(x + 1, y)$$$, $$$(x + 1, y - 1)$$$, $$$(x, y - 1)$$$, $$$(x - 1, y - 1)$$$, $$$(x - 1, y)$$$, $$$(x - 1, y + 1)$$$. If the character ends up at the coordinates with a coin, then Monocarp collects that coin. After Monocarp makes a move, all coins fall down by $$$1$$$, that is, they move from $$$(x, y)$$$ to $$$(x, y - 1)$$$. You can assume that the game field is infinite in all directions. Monocarp wants to collect at least one coin, but cannot decide which coin to go for. Help him determine, for each coin, whether he can collect it. Input The first line contains a single integer $$$n$$$ ($$$1 \le n \le 500$$$) — the number of coins. In the $$$i$$$-th of the next $$$n$$$ lines, two integers $$$x_i$$$ and $$$y_i$$$ ($$$-50 \le x_i, y_i \le 50$$$) are written — the coordinates of the $$$i$$$-th coin. The coordinates of all coins are different. No coin is located at $$$(0, 0)$$$. Output For each coin, print "" YES "" if Monocarp can collect it. Otherwise, print "" NO "". Example Input 5 24 42 -2 -1 -1 -2 0 -50 15 0 Output YES
YES
NO
NO
YES Note Pay attention to the second coin in the example. Monocarp can first move from $$$(0, 0)$$$ to $$$(-1, -1)$$$. Then the coin falls $$$1$$$ down and ends up at $$$(-2, -2)$$$. Finally, Monocarp moves to $$$(-2, -2)$$$ and collects the coin."
1988,F,Heartbeat,3000,"F. Heartbeat time limit per test 5 seconds memory limit per test 512 megabytes input standard input output standard output For an array $$$u_1, u_2, \ldots, u_n$$$, define a prefix maximum as an index $$$i$$$ such that $$$u_i \gt u_j$$$ for all $$$j \lt i$$$; a suffix maximum as an index $$$i$$$ such that $$$u_i \gt u_j$$$ for all $$$j \gt i$$$; an ascent as an index $$$i$$$ ($$$i \gt 1$$$) such that $$$u_i \gt u_{i-1}$$$. You are given three cost arrays: $$$[a_1, a_2, \ldots, a_n]$$$, $$$[b_1, b_2, \ldots, b_n]$$$, and $$$[c_0, c_1, \ldots, c_{n-1}]$$$. Define the cost of an array that has $$$x$$$ prefix maximums, $$$y$$$ suffix maximums, and $$$z$$$ ascents as $$$a_x\cdot b_y\cdot c_z$$$. Let the sum of costs of all permutations of $$$1,2,\ldots,n$$$ be $$$f(n)$$$. Find $$$f(1)$$$, $$$f(2)$$$, ..., $$$f(n)$$$ modulo $$$998\,244\,353$$$. Input The first line contains an integer $$$n$$$ ($$$1\le n\le 700$$$). The second line contains $$$n$$$ integers $$$a_1,\ldots,a_n$$$ ($$$0\le a_i \lt 998\,244\,353$$$). The third line contains $$$n$$$ integers $$$b_1,\ldots,b_n$$$ ($$$0\le b_i \lt 998\,244\,353$$$). The fourth line contains $$$n$$$ integers $$$c_0,\ldots,c_{n-1}$$$ ($$$0\le c_i \lt 998\,244\,353$$$). Output Print $$$n$$$ integers: the $$$i$$$-th one is $$$f(i)$$$ modulo $$$998\,244\,353$$$. Examples Input 3 1 1 1 1 1 1 1 1 1 Output 1 2 6 Input 3 1 2 3 2 3 1 3 1 2 Output 6 13 34 Input 5 1 4 2 5 3 2 5 1 3 4 300000000 100000000 500000000 400000000 200000000 Output 600000000 303511294 612289529 324650937 947905622 Note In the second example: Consider permutation $$$[1,2,3]$$$. Indices $$$1,2,3$$$ are prefix maximums. Index $$$3$$$ is the only suffix maximum. Indices $$$2,3$$$ are ascents. In conclusion, it has $$$3$$$ prefix maximums, $$$1$$$ suffix maximums, and $$$2$$$ ascents. Therefore, its cost is $$$a_3b_1c_2=12$$$. Permutation $$$[1,3,2]$$$ has $$$2$$$ prefix maximums, $$$2$$$ suffix maximums, and $$$1$$$ ascent. Its cost is $$$6$$$. Permutation $$$[2,1,3]$$$ has $$$2$$$ prefix maximums, $$$1$$$ suffix maximum, and $$$1$$$ ascent. Its cost is $$$4$$$. Permutation $$$[2,3,1]$$$ has $$$2$$$ prefix maximums, $$$2$$$ suffix maximums, and $$$1$$$ ascent. Its cost is $$$6$$$. Permutation $$$[3,1,2]$$$ has $$$1$$$ prefix maximum, $$$2$$$ suffix maximums, and $$$1$$$ ascent. Its cost is $$$3$$$. Permutation $$$[3,2,1]$$$ has $$$1$$$ prefix maximum, $$$3$$$ suffix maximums, and $$$0$$$ ascents. Its cost is $$$3$$$. The sum of all permutations' costs is $$$34$$$, so $$$f(3)=34$$$."
1988,E,Range Minimum Sum,2300,"E. Range Minimum Sum time limit per test 4 seconds memory limit per test 512 megabytes input standard input output standard output For an array $$$[a_1,a_2,\ldots,a_n]$$$ of length $$$n$$$, define $$$f(a)$$$ as the sum of the minimum element over all subsegments. That is, $$$$$$f(a)=\sum_{l=1}^n\sum_{r=l}^n \min_{l\le i\le r}a_i.$$$$$$ A permutation is a sequence of integers from $$$1$$$ to $$$n$$$ of length $$$n$$$ containing each number exactly once. You are given a permutation $$$[a_1,a_2,\ldots,a_n]$$$. For each $$$i$$$, solve the following problem independently: Erase $$$a_i$$$ from $$$a$$$, concatenating the remaining parts, resulting in $$$b = [a_1,a_2,\ldots,a_{i-1},\;a_{i+1},\ldots,a_{n}]$$$. Calculate $$$f(b)$$$. Input Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 10^5$$$). Description of the test cases follows. The first line of each test case contains an integer $$$n$$$ ($$$1\le n\le 5\cdot 10^5$$$). The second line of each test case contains $$$n$$$ distinct integers $$$a_1,\ldots,a_n$$$ ($$$1\le a_i\le n$$$). It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$10^6$$$. Output For each test case, print one line containing $$$n$$$ integers. The $$$i$$$-th integer should be the answer when erasing $$$a_i$$$. Example Input 4 1 1 3 3 1 2 5 4 2 1 5 3 8 8 1 4 6 7 3 5 2 Output 0 
4 7 5 
19 21 27 17 19 
79 100 72 68 67 80 73 80 Note In the second test case, $$$a=[3,1,2]$$$. When removing $$$a_1$$$, $$$b=[1,2]$$$. $$$f(b)=1+2+\min\{1,2\}=4$$$. When removing $$$a_2$$$, $$$b=[3,2]$$$. $$$f(b)=3+2+\min\{3,2\}=7$$$. When removing $$$a_3$$$, $$$b=[3,1]$$$. $$$f(b)=3+1+\min\{3,1\}=5$$$."
1988,D,The Omnipotent Monster Killer,2000,"D. The Omnipotent Monster Killer time limit per test 3 seconds memory limit per test 512 megabytes input standard input output standard output You, the monster killer, want to kill a group of monsters. The monsters are on a tree with $$$n$$$ vertices. On vertex with number $$$i$$$ ($$$1\le i\le n$$$), there is a monster with $$$a_i$$$ attack points. You want to battle with monsters for $$$10^{100}$$$ rounds. In each round, the following happens in order: All living monsters attack you. Your health decreases by the sum of attack points of all living monsters. You select some (possibly all or none) monsters and kill them. After being killed, the monster will not be able to do any attacks in the future. There is a restriction: in one round, you cannot kill two monsters that are directly connected by an edge. If you choose what monsters to attack optimally, what is the smallest health decrement you can have after all rounds? Input Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 10^4$$$). Description of the test cases follows. The first line of each test case contains an integer $$$n$$$ ($$$1\le n\le 3\cdot 10^5$$$). The second line of each test case contains $$$n$$$ integers $$$a_1,\ldots,a_n$$$ ($$$1\le a_i\le 10^{12}$$$). The following $$$n-1$$$ lines each contain two integers $$$x,y$$$ ($$$1\le x,y\le n$$$), denoting an edge on the tree connecting vertex $$$x$$$ and $$$y$$$. It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$3\cdot 10^5$$$. Output For each test case, print one integer: the minimum possible health decrement. Example Input 3 1 1000000000000 5 47 15 32 29 23 1 2 1 3 2 4 2 5 7 8 10 2 3 5 7 4 1 2 1 4 3 2 5 3 6 2 7 5 Output 1000000000000
193
57 Note In the first test case, an optimal sequence of operations would be: In the first round: first, receive the attack from the monster on vertex $$$1$$$, so your health decreases by $$$10^{12}$$$. Then kill the monster on vertex $$$1$$$. In the second round to the $$$10^{100}$$$-th round: all monsters have been killed, so nothing happens. The total health decrement is $$$10^{12}$$$. In the second test case, an optimal sequence of operations would be: In the first round: first, receive the attack from the monster on vertex $$$1,2,3,4,5$$$, so your health decreases by $$$47+15+32+29+23=146$$$. Then kill the monsters on vertex $$$1,4,5$$$. In the second round: first, receive the attack from the monster on vertex $$$2,3$$$, so your health decreases by $$$15+32=47$$$. Then kill the monsters on vertex $$$2,3$$$. In the third round to the $$$10^{100}$$$-th round: all monsters have been killed, so nothing happens. The total health decrement is $$$193$$$. In the third test case, an optimal sequence of operations would be: In the first round: first, receive the attack from the monster on vertex $$$1,2,3,4,5,6,7$$$, so your health decreases by $$$8+10+2+3+5+7+4=39$$$. Then kill the monsters on vertex $$$1,3,6,7$$$. In the second round: first, receive the attack from the monster on vertex $$$2,4,5$$$, so your health decreases by $$$10+3+5=18$$$. Then kill the monsters on vertex $$$2,4,5$$$. In the third round to the $$$10^{100}$$$-th round: all monsters have been killed, so nothing happens. The total health decrement is $$$57$$$."
1988,C,Increasing Sequence with Fixed OR,1300,"C. Increasing Sequence with Fixed OR time limit per test 2 seconds memory limit per test 512 megabytes input standard input output standard output You are given a positive integer $$$n$$$. Find the longest sequence of positive integers $$$a=[a_1,a_2,\ldots,a_k]$$$ that satisfies the following conditions, and print the sequence: $$$a_i\le n$$$ for all $$$1\le i\le k$$$. $$$a$$$ is strictly increasing. That is, $$$a_i \gt a_{i-1}$$$ for all $$$2\le i\le k$$$. $$$a_i\,|\,a_{i-1}=n$$$ for all $$$2\le i\le k$$$, where $$$|$$$ denotes the bitwise OR operation . Input Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 1000$$$). Description of the test cases follows. The only line of each test case contains one integer $$$n$$$ ($$$1\le n\le 10^{18}$$$). It's guaranteed that the sum of lengths of the longest valid sequences does not exceed $$$5\cdot 10^5$$$. Output For each testcase, print two lines. In the first line, print the length of your constructed sequence, $$$k$$$. In the second line, print $$$k$$$ positive integers, denoting the sequence. If there are multiple longest sequences, you can print any of them. Example Input 4 1 3 14 23 Output 1
1
3
1 2 3
4
4 10 12 14
5
7 18 21 22 23"
1988,B,Make Majority,900,"B. Make Majority time limit per test 1.5 seconds memory limit per test 512 megabytes input standard input output standard output You are given a sequence $$$[a_1,\ldots,a_n]$$$ where each element $$$a_i$$$ is either $$$0$$$ or $$$1$$$. You can apply several (possibly zero) operations to the sequence. In each operation, you select two integers $$$1\le l\le r\le |a|$$$ (where $$$|a|$$$ is the current length of $$$a$$$) and replace $$$[a_l,\ldots,a_r]$$$ with a single element $$$x$$$, where $$$x$$$ is the majority of $$$[a_l,\ldots,a_r]$$$. Here, the majority of a sequence consisting of $$$0$$$ and $$$1$$$ is defined as follows: suppose there are $$$c_0$$$ zeros and $$$c_1$$$ ones in the sequence, respectively. If $$$c_0\ge c_1$$$, the majority is $$$0$$$. If $$$c_0 \lt c_1$$$, the majority is $$$1$$$. For example, suppose $$$a=[1,0,0,0,1,1]$$$. If we select $$$l=1,r=2$$$, the resulting sequence will be $$$[0,0,0,1,1]$$$. If we select $$$l=4,r=6$$$, the resulting sequence will be $$$[1,0,0,1]$$$. Determine if you can make $$$a=[1]$$$ with a finite number of operations. Input Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 4\cdot 10^4$$$). Description of the test cases follows. The first line of each testcase contains one integer $$$n$$$ ($$$1\le n\le 2\cdot 10^5$$$). The second line of each testcase contains a string consisting of $$$0$$$ and $$$1$$$, describing the sequence $$$a$$$. It's guaranteed that the sum of $$$n$$$ over all testcases does not exceed $$$2\cdot 10^5$$$. Output For each testcase, if it's possible to make $$$a=[1]$$$, print YES . Otherwise, print NO . You can output the answer in any case (upper or lower). For example, the strings yEs , yes , Yes , and YES will be recognized as positive responses. Example Input 5 1 0 1 1 2 01 9 100000001 9 000011000 Output No
Yes
No
Yes
No Note In the fourth testcase of the example, initially $$$a=[1,0,0,0,0,0,0,0,1]$$$. A valid sequence of operations is: Select $$$l=2,r=8$$$ and apply the operation. $$$a$$$ becomes $$$[1,0,1]$$$. Select $$$l=1,r=3$$$ and apply the operation. $$$a$$$ becomes $$$[1]$$$."
1988,A,Split the Multiset,900,"A. Split the Multiset time limit per test 1 second memory limit per test 512 megabytes input standard input output standard output A multiset is a set of numbers in which there can be equal elements, and the order of the numbers does not matter. For example, $$$\{2,2,4\}$$$ is a multiset. You have a multiset $$$S$$$. Initially, the multiset contains only one positive integer $$$n$$$. That is, $$$S=\{n\}$$$. Additionally, there is a given positive integer $$$k$$$. In one operation, you can select any positive integer $$$u$$$ in $$$S$$$ and remove one copy of $$$u$$$ from $$$S$$$. Then, insert no more than $$$k$$$ positive integers into $$$S$$$ so that the sum of all inserted integers is equal to $$$u$$$. Find the minimum number of operations to make $$$S$$$ contain $$$n$$$ ones. Input Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 1000$$$). Description of the test cases follows. The only line of each testcase contains two integers $$$n,k$$$ ($$$1\le n\le 1000,2\le k\le 1000$$$). Output For each testcase, print one integer, which is the required answer. Example Input 4 1 5 5 2 6 3 16 4 Output 0
4
3
5 Note For the first test case, initially $$$S=\{1\}$$$, already satisfying the requirement. Therefore, we need zero operations. For the second test case, initially $$$S=\{5\}$$$. We can apply the following operations: Select $$$u=5$$$, remove $$$u$$$ from $$$S$$$, and insert $$$2,3$$$ into $$$S$$$. Now, $$$S=\{2,3\}$$$. Select $$$u=2$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,1$$$ into $$$S$$$. Now, $$$S=\{1,1,3\}$$$. Select $$$u=3$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,2$$$ into $$$S$$$. Now, $$$S=\{1,1,1,2\}$$$. Select $$$u=2$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,1$$$ into $$$S$$$. Now, $$$S=\{1,1,1,1,1\}$$$. Using $$$4$$$ operations in total, we achieve the goal. For the third test case, initially $$$S=\{6\}$$$. We can apply the following operations: Select $$$u=6$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,2,3$$$ into $$$S$$$. Now, $$$S=\{1,2,3\}$$$. Select $$$u=2$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,1$$$ into $$$S$$$. Now, $$$S=\{1,1,1,3\}$$$. Select $$$u=3$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,1,1$$$ into $$$S$$$. Now, $$$S=\{1,1,1,1,1,1\}$$$. Using $$$3$$$ operations in total, we achieve the goal. For the fourth test case, initially $$$S=\{16\}$$$. We can apply the following operations: Select $$$u=16$$$, remove $$$u$$$ from $$$S$$$, and insert $$$4,4,4,4$$$ into $$$S$$$. Now, $$$S=\{4,4,4,4\}$$$. Repeat for $$$4$$$ times: select $$$u=4$$$, remove $$$u$$$ from $$$S$$$, and insert $$$1,1,1,1$$$ into $$$S$$$. Using $$$5$$$ operations in total, we achieve the goal."
